50.21,,,,,,,,,,,
44.85,,,,,,,,,,,
52.86,,,,,,,,,,,
19.37,,,,,,,,,,,
57.28,,,,,,,,,,,
35.96,,,,,,,,,,,
49.59,,,,,,,,,,,
67.42,,,,,,,,,,,
58.43,,,,,,,,,,,
54.27,,,,,,,,,,,
54.06,,,,,,,,,,,
54.08,,,,,,,,,,,
60.34,,,,,,,,,,,
64.04,,,,,,,,,,,
51.27,,,,,,,,,,,
37.19,,,,,,,,,,,
47.63,,,,,,,,,,,
52.71,,,,,,,,,,,
38.44,,,,,,,,,,,
55.68,,,,,,,,,,,
38.4,,,,,,,,,,,
70.47,,,,,,,,,,,
36.52,,,,,,,,,,,
54.33,,,,,,,,,,,
33.66,,,,,,,,,,,
55.32,,,,,,,,,,,
55.61,,,,,,,,,,,
42.35,,,,,,,,,,,
57.59,,,,,,,,,,,
55.63,,,,,,,,,,,
44.02,,,,,,,,,,,
52.39,,,,,,,,,,,
44.18,,,,,,,,,,,
23.85,,,,,,,,,,,
52.26,,,,,,,,,,,
47.8,,,,,,,,,,,
59.52,,,,,,,,,,,
44.86,,,,,,,,,,,
62.37,,,,,,,,,,,
39.93,,,,,,,,,,,
57.91,,,,,,,,,,,
46.37,,,,,,,,,,,
50.4,,,,,,,,,,,
38.34,,,,,,,,,,,
35.38,,,,,,,,,,,
59.73,,,,,,,,,,,
50.65,,,,,,,,,,,
60.61,,,,,,,,,,,
45.15,,,,,,,,,,,
52.37,,,,,,,,,,,
65.2,,,,,,,,,,,
37.27,,,,,,,,,,,
56.84,,,,,,,,,,,
73.61,,,,,,,,,,,
48.19,,,,,,,,,,,
34.56,,,,,,,,,,,
51.22,,,,,,,,,,,
48.61,,,,,,,,,,,
32.28,,,,,,,,,,,
48.96,,,,,,,,,,,
31.31,,,,,,,,,,,
44.4,,,,,,,,,,,
45.29,,,,,,,,,,,
58.71,,,,,,,,,,,
45.31,,,,,,,,,,,
42.35,,,,,,,,,,,
46.52,,,,,,,,,,,
56.23,,,,,,,,,,,
64.52,,,,,,,,,,,
52.17,,,,,,,,,,,
34.38,,,,,,,,,,,
35.01,,,,,,,,,,,
44.91,,,,,,,,,,,
53.42,,,,,,,,,,,
38.01,,,,,,,,,,,
56.84,,,,,,,,,,,
37.44,,,,,,,,,,,
48.38,,,,,,,,,,,
53.35,,,,,,,,,,,
51.44,,,,,,,,,,,
64.16,,,,,,,,,,,
42.02,,,,,,,,,,,
